图片链接,,谣言内容,谣言来源,发布时间
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/114.jpg,3635,吹风机、眼药膏能治鼻炎？这些偏方可别再信了,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/115.jpg,3636,氧疗可美容、保健？健康人做了可能有害无利,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/116.jpg,3637,鞭汤、韭菜、腰子等食物能壮阳？暂无科学依据,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/77.jpg,3638,椰汁真的能丰胸吗？其实胸部大小与这些因素有关,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/78.jpg,3639,不穿秋裤会得“老寒腿”？软骨的老化与磨损才是原因,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/79.jpg,3640,疟原虫能够治愈癌症？专家：现在下结论为时过早,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/80.jpg,3641,空气炸锅无油烹饪更健康？高温或可破坏食物营养,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/81.jpg,3642,“药妆”真是敏感肌“救星”吗？别被这些噱头骗了,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/82.jpg,3643,酸儿辣女、肚子尖生儿子？真相：传言不靠谱,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/84.jpg,3645,间质是人体最大的器官？专家：说法并不科学,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/85.jpg,3646,瓶底与挂杯度能辨别葡萄酒优劣？其实与品质无关,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/87.jpg,3648,橘皮和陈皮一样可以泡水？真相：鲜橘皮泡水或伤身,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/88.jpg,3649,葡萄籽提取物能抗癌和抗氧化？其实都是商家噱头,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/89.jpg,3650,拍痧能排“毒”？当心胡乱拍打伤及心脏、皮肤和骨骼,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/90.jpg,3651,塑料袋和热食是“死对头”？真相原来是这样,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/91.jpg,3652,大蒜炝锅会致癌？正常使用分量不足以危害健康,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/93.jpg,3654,土鸡蛋真的在营养上优于其它鸡蛋？没必要一味迷信,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/94.jpg,3655,喝了车内暴晒后的矿泉水会致癌？车主别轻信,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/95.jpg,3656,洋葱变身“流感克星”了？一组实验数据告诉你真相,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/96.jpg,3657,吊兰堪称植物界中的吸甲醛之王？事实并非如此,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/57.png,3658,孕妇不可接种流感疫苗？看完这些做到心中有数,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/58.png,3659,常吃苏打饼干可治胃病？不仅没效果还可能适得其反,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/59.png,3660,素食肉等于健康“肉”？事实没你想象的那么美好,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/60.png,3661,喝弱碱性水能改变人体pH值？专家表示这并没用,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/61.png,3662,蜂蜜能润肠通便？可能只是果糖不耐受在“捣乱”,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/62.png,3663,想通过饭后喝酸奶来减肥？小心减重不成反增肥,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/63.png,3664,用甜蜜素“喂”水果能增加甜度吗？专家：无用功,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/65.png,3666,红糖水既能补血又能缓解痛经?其实并没有那么神奇,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/66.png,3667,人体有最佳睡眠时间表？这些谣言中老年人要当心！,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/67.png,3668,“美白丸”真的靠谱吗？关于美白你需要知道这些,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/68.png,3669,灵芝孢子粉抗癌、“洗血”能养颜？3月流言有这些,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/71.png,3672,“洗血”可美容养颜？不仅没效果还可能造成感染,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/73.png,3674,“超级月亮”会引发自然灾害？别被谣言骗了,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/74.jpg,3675,塑身衣可瘦腰燃脂保持身材？当心塑身不成反伤身,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/76.jpg,3677,人工增雪危害人体健康还破坏环境？真相是这样的,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/37.png,3678,使用牙线会使牙缝变大吗？正确使用不会使牙缝变大,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/38.png,3679,瞳孔越大智商越高？虽不全面但也并非空穴来风,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/39.png,3680,无糖饮料健康又减肥？过量食用会对身体造成危害,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/43.png,3684,吃糖的危害堪比抽烟？真相：损害口腔、皮肤和骨骼,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/46.png,3687,眼药水真的能护眼吗？使用眼药水你需要知道这些,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/47.png,3688,喝绿茶致肝炎、倒着走治腰椎？5月流言、谣言榜来啦,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/49.png,3690,迷魂药一闻就倒？其实并没有你想的那么神奇,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/50.png,3691,使用无线蓝牙耳机致癌？专家：言过其实 无需担心,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/51.png,3692,喝红酒可以减肥吗？真相：红酒的好处真没有这一项,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/52.png,3693,喝茶能减肥还可解酒？这些喝茶误区要注意,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/53.png,3694,带“筋”的食物才含膳食纤维？别掉入“纤维”误区,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/55.png,3696,摸超市小票易致癌？专家：少量不用过度担心,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/56.png,3697,柠檬水不能白天喝？真相：它其实并非“洪水猛兽”,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/17.png,3698,眼皮是大脑加工状态的"晴雨表"？一文为你解疑释惑,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/20.png,3701,奶茶里的珍珠会影响排便？6月流言榜单新鲜出炉,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/25.png,3706,吃生鱼片后真的会感染寄生虫吗？,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/26.png,3707,所有酒精就都可以用来给伤口消毒吗？答案并非如此,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/27.png,3708,鸭蛋黄越红越好吗？ 当心有毒的苏丹红,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/28.png,3709,网红暴汗服能减肥？出汗减肥不靠谱,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/29.png,3710,依恋毛绒玩具就是缺乏安全感么？其实未必,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/30.png,3711,蚊子偏爱小孩、穿黑衣服者 它真的是"看人下菜"吗？,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/31.png,3712,水果最好空腹食用？什么时候吃需因人而异,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/32.png,3713,油条酥脆是洗衣粉的“功劳”？这种谣言切莫再相信,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/33.png,3714,吃鱼头等于吃毒药？看清真相才能愉快吃鱼,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/34.png,3715,喝"黄金酒"会中毒吗？其金箔无毒且会被代谢至体外,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/35.png,3716,儿童空腹吃荔枝会引发脑炎导致死亡？,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/36.png,3717,降压药需要定期更换才不会产生耐药性，是真的吗？,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/11.png,3718,蚊子真的爱叮O型血的人？7月流言榜单新鲜出炉,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/12.png,3719,喝绿豆汤会降低中药药效？8月流言榜单新鲜出炉,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/13.png,3720,海鲜配啤酒等于痛风？你听过的食物相克都是谣言！,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/14.png,3721,牛奶保质期不同是因为添加了防腐剂？事实并非如此,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/15.png,3722,咸菜真的致癌吗？可能存在致癌物质但不能以偏概全,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/16.png,3723,被催熟的西红柿食用起来安全吗？一文为你解惑,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/52.jpg,3724,痛经和不孕真的有关系吗？,科普中国-智慧女性,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/53.jpg,3725,月经周期短的人老得快？纯属胡扯！,科普中国-智慧女性,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/54.jpg,3726,文胸穿戴不合适会引起乳腺增生？,科普中国-智慧女性,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/4.jpg,3731,准妈妈留长发会抢夺胎儿营养吗？注意这两点很关键,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/6.jpg,3733,人体真有最佳睡眠时间？别被网上的人骗了！,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/7.jpg,3734,白藜芦醇能预防心血管疾病？下结论还为时过早,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/9.png,3736,“负能量食物”能减肥？专家：负能量食物并不存在,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/c/10.png,3737,虾和水果同食产生砒霜？抛开剂量谈毒性并不科学,科普中国-科学为你解疑释惑,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/37.jpg,3743,吃坚果竟有利于心血管健康？原来这些年我们都小瞧它了…,科普中国微平台,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/44.jpg,3750,冬天给小孩穿衣服真是越多越好吗？,科普中国-智慧女性,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/47.jpg,3753,女人坐月子不能刷牙，是真的吗？,科普中国-智慧女性,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/b/31.jpg,3777,孕妇遇上流感只能"硬扛"？疫苗到底能不能打，今天必须跟你说清楚,科普中国微平台,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/170.jpg,3782,减脂=有氧运动？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/171.jpg,3783,在屋里放一碗糖水真的能驱蚊吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/172.jpg,3784,蔬菜加热会损失维生素吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/173.jpg,3785,手机产生的电磁波会使磁卡消磁是真的吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/174.jpg,3786,胃会越撑越大，越饿越小？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/178.jpg,3789,献血真的会“伤元气”？别再进入这些误区了！, 科普中国-大师谈,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/179.jpg,3790,5G辐射危害人体健康？5G来了要换手机？听听专家怎么说, 科普中国-大师谈,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/150.jpg,3798,仙人掌放在计算机旁真能防辐射吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/151.jpg,3799,隔夜茶真的致癌吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/152.jpg,3800,食品不坏一定是防腐剂的功劳吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/153.jpg,3801,流鼻血就仰头？这是错误做法, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/154.jpg,3802,豆芽比豆子更营养吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/155.jpg,3803,眼白一片鲜红就是眼底出血吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/156.jpg,3804,牛奶、香蕉，真的不能空腹时食用吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/158.jpg,3806,你还在把健胃消食片当零食吃吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/160.jpg,3808,金鱼喂食过多真的会撑死吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/161.jpg,3809,视手术人人可做？你想的太简单了, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/162.jpg,3810,感冒了出身汗就好？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/163.jpg,3811,验光时散瞳，伤眼吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/164.jpg,3812,指甲上的月牙少真的是不健康的表现吗？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/165.jpg,3813,夏天穿浅色衣服更凉快？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/168.jpg,3816,年轻时如果近视，老了就不会有老花眼了？, 科普中国-科学原理,2019/9/24
https://pqnoss.kepuchina.cn/piyao/image/2019/09/24/a/169.jpg,3817,胰岛素也会“上瘾”吗？, 科普中国-科学原理,2019/9/24
